"","Cap1","Cap2","Time","Distance"
"18055",742,218,870,2.76367946478404
"18059",436,218,870,2.38250638167094
"18062",100,218,870,1.23520145923651
"18064",116,218,870,1.11436701426236
"18066",218,255,870,1.23238802509599
"18071",376,218,871,2.96190107360273
"18076",742,218,871,2.83961595327062
"18080",436,218,871,2.39243863064087
"18083",100,218,871,1.27109624423173
"18085",116,218,871,1.10786679274902
"18087",218,255,871,1.2209684638024
"18092",376,218,872,2.95593112739455
"18097",742,218,872,2.9892870941094
"18101",436,218,872,2.39243863064087
"18104",100,218,872,1.2719877940059
"18106",116,218,872,1.10786679274902
"18108",218,255,872,1.12998038124562
"18113",376,218,873,3.01261454999225
"18118",742,218,873,3.14521743095183
"18122",436,218,873,2.40381351665744
"18125",100,218,873,1.27332534291123
"18127",116,218,873,0.980975681123645
"18129",218,255,873,1.12615604709117
"18134",376,218,874,2.9072241861991
"18139",742,218,874,3.00652333476945
"18143",436,218,874,2.252022817461
"18146",100,218,874,1.15718923435193
"18148",116,218,874,0.895168167531107
"18150",218,255,874,1.28126385455924
"18155",376,218,875,2.85409440860337
"18160",742,218,875,2.97761888578458
"18164",436,218,875,2.25028434972227
"18167",100,218,875,1.17096157400659
"18169",116,218,875,0.958119971799461
"18171",218,255,875,1.28071374729094
"18176",376,218,876,2.84314979354254
"18181",742,218,876,2.97437025015061
"18185",436,218,876,2.25000074973432
"18188",100,218,876,1.17164198375613
"18190",116,218,876,1.20047445502226
"18192",218,255,876,1.27920753398344
"18197",376,218,877,2.85971611073914
"18202",742,218,877,2.99985711362741
"18206",436,218,877,2.24027236453629
"18209",100,218,877,1.18371859485268
"18211",116,218,877,1.25067316532698
"18213",218,255,877,1.2768167117484
"18218",376,218,878,2.85992994970524
"18223",742,218,878,3.05810069388055
"18227",436,218,878,2.24027236453629
"18230",100,218,878,1.22690448939598
"18232",116,218,878,1.31128122637213
"18234",218,255,878,1.27029873691191
"18239",376,218,879,3.12362648891669
"18244",742,218,879,3.33229305506815
"18248",436,218,879,2.21106777403865
"18251",100,218,879,1.47911773025037
"18253",116,218,879,1.37158971875302
"18255",218,255,879,1.12224525992361
"18260",376,218,880,3.01843521574623
"18265",742,218,880,3.22345896111932
"18269",436,218,880,2.07304470094617
"18272",100,218,880,1.36166756887135
"18274",116,218,880,1.3124709402882
"18276",218,255,880,1.20860184946739
"18281",376,218,881,3.01843521574623
"18286",742,218,881,3.26603504581029
"18290",436,218,881,2.0597951365028
"18293",100,218,881,1.36166756887135
"18295",116,218,881,1.31604294558536
"18297",218,255,881,1.20872001858826
"18302",376,218,882,2.98139496357091
"18307",742,218,882,3.23021543763725
"18311",436,218,882,2.08615943497405
"18314",100,218,882,1.28544306335403
"18316",116,218,882,1.34461555832922
"18318",218,255,882,1.19163516712331
"18323",376,218,883,2.86607279366401
"18328",742,218,883,3.13145146276052
"18332",436,218,883,2.17135602844882
"18335",100,218,883,1.16119326927088
"18337",116,218,883,1.54972551564979
"18339",218,255,883,1.16319588732939
"18344",376,218,884,2.87710258396203
"18349",742,218,884,3.12625045831664
"18353",436,218,884,2.22501097634079
"18356",100,218,884,1.06057334145263
"18358",116,218,884,1.68662100002223
"18360",218,255,884,1.12106376883744
"18365",376,218,885,2.81307802876564
"18370",742,218,885,2.97938741156987
"18374",436,218,885,2.14992316428681
"18377",100,218,885,1.02663224072693
"18379",116,218,885,1.7572107698068
"18381",218,255,885,1.12102155099713
"18386",376,218,886,2.59694897207781
"18391",742,218,886,2.97938741156987
"18395",436,218,886,2.13454573045344
"18398",100,218,886,0.989044226210335
"18400",116,218,886,1.77684234599359
"18402",218,255,886,1.12185577660411
"18407",376,218,887,2.27046552297651
"18412",742,218,887,2.59144123002259
"18416",436,218,887,1.8381975875569
"18419",100,218,887,0.950803504305701
"18421",116,218,887,1.77563844814084
"18423",218,255,887,1.1217440187048
"18428",376,218,888,2.0554339121677
"18433",742,218,888,2.46414941337351
"18437",436,218,888,1.78758510899481
"18440",100,218,888,0.95378672238609
"18442",116,218,888,1.71494345735042
"18444",218,255,888,0.956791067788574
"18449",376,218,889,1.95662093434421
"18454",742,218,889,2.31830214438584
"18458",436,218,889,1.75215034805807
"18461",100,218,889,0.955343680724377
"18463",116,218,889,1.64822506874183
"18465",218,255,889,0.566284064229252
"18470",376,218,890,1.86601530064038
"18475",742,218,890,2.27978642523022
"18479",436,218,890,1.58054478530537
"18482",100,218,890,0.950913276277075
"18484",116,218,890,1.58935211304135
"18486",218,255,890,0.366837151608176
"18491",376,218,891,1.83847143777106
"18496",742,218,891,2.35107985501641
"18500",436,218,891,1.67292394650325
"18503",100,218,891,1.07430481493848
"18505",116,218,891,1.64147338632979
"18507",218,255,891,0.43470252794296
"18512",376,218,892,1.70742846872131
"18517",742,218,892,2.38836760980047
"18521",436,218,892,1.66091201836341
"18524",100,218,892,1.11205509512794
"18526",116,218,892,1.64589518182538
"18528",218,255,892,0.624181459993807
"18533",376,218,893,1.57923284002581
"18538",742,218,893,2.41669401498907
"18542",436,218,893,1.67762047660518
"18545",100,218,893,1.14382999388021
"18547",116,218,893,1.66490119492299
"18549",218,255,893,0.710275580461556
"18554",376,218,894,1.42762690988963
"18559",742,218,894,2.40693986456122
"18563",436,218,894,1.67562253702915
"18566",100,218,894,1.15360762715448
"18568",116,218,894,1.57961991133595
"18570",218,255,894,0.834259222489629
"18575",376,218,895,1.46001848255048
"18580",742,218,895,2.40693986456122
"18584",436,218,895,1.67933773649287
"18587",100,218,895,1.15360762715448
"18589",116,218,895,1.57339360482239
"18591",218,255,895,0.833783159046163
"18596",376,218,896,1.44878415263834
"18601",742,218,896,2.41805781928824
"18605",436,218,896,1.71770164663599
"18608",100,218,896,1.1608549986385
"18610",116,218,896,1.57085289382074
"18612",218,255,896,0.860365136657687
"18617",376,218,897,1.4565189138614
"18622",742,218,897,2.46723054670961
"18626",436,218,897,1.79466240434127
"18629",100,218,897,1.23744636811621
"18631",116,218,897,1.64510225006715
"18633",218,255,897,0.925941936093187
"18638",376,218,898,1.46567570692463
"18643",742,218,898,2.46305515109122
"18647",436,218,898,1.77230945727771
"18650",100,218,898,1.23744636811621
"18652",116,218,898,1.63055654596092
"18654",218,255,898,0.925941936093187
"18659",376,218,899,1.51244181806144
"18664",742,218,899,2.4521188924106
"18668",436,218,899,1.82251892839444
"18671",100,218,899,1.28747180550255
"18673",116,218,899,1.6812234026375
"18675",218,255,899,0.982380338420919
"18680",376,218,900,1.52886475685098
"18685",742,218,900,2.43309160339618
"18689",436,218,900,1.82251892839444
"18692",100,218,900,1.28747180550255
"18694",116,218,900,1.6812234026375
"18696",218,255,900,1.03127121908642
"18701",376,218,901,1.52264428963859
"18706",742,218,901,2.51844442470943
"18710",436,218,901,1.86518388475131
"18713",100,218,901,1.28372998734975
"18715",116,218,901,1.67870188088177
"18717",218,255,901,1.03918756277007
"18722",376,218,902,1.56649890863958
"18727",742,218,902,2.66176380511589
"18731",436,218,902,1.8818651886615
"18734",100,218,902,1.28260214032879
"18736",116,218,902,1.67870188088177
"18738",218,255,902,1.04927529419881
"18743",376,218,903,1.57163657254755
"18748",742,218,903,2.76530917856533
"18752",436,218,903,1.89295102266171
"18755",100,218,903,1.2821348265592
"18757",116,218,903,1.67700547080205
"18759",218,255,903,1.04741704822673
"18764",376,218,904,1.58793880126856
"18769",742,218,904,2.77199075854973
"18773",436,218,904,1.89692578623835
"18776",100,218,904,1.28231270580775
"18778",116,218,904,1.67700547080205
"18780",218,255,904,1.04741704822673
"18785",376,218,905,1.67306949105046
"18790",742,218,905,2.7845468776576
"18794",436,218,905,1.89914426952272
"18797",100,218,905,1.27826625831593
"18799",116,218,905,1.67775573475074
"18801",218,255,905,1.02976331743804
"18806",376,218,906,1.69494098755007
"18811",742,218,906,2.46193628477993
"18815",436,218,906,1.90191532107531
"18818",100,218,906,1.27826625831593
"18820",116,218,906,1.67775573475074
"18822",218,255,906,1.02976331743804
"18827",376,218,907,1.69654634843178
"18832",742,218,907,2.31127920821263
"18836",436,218,907,1.94349747846016
"18839",100,218,907,1.27826625831593
"18841",116,218,907,1.67775573475074
"18843",218,255,907,1.02976331743804
"18848",376,218,908,1.69731040354356
"18853",742,218,908,2.1606463984919
"18857",436,218,908,1.94638162836094
"18860",100,218,908,1.27917931344632
"18862",116,218,908,1.64529164098314
"18864",218,255,908,1.04055414395456
"18869",376,218,909,1.69731040354356
"18874",742,218,909,2.15890753736907
"18878",436,218,909,1.95869555671651
"18881",100,218,909,1.26092012909185
"18883",116,218,909,1.64529164098314
"18885",218,255,909,1.04055414395456
"18890",376,218,910,1.69731040354356
"18895",742,218,910,2.2591522087998
"18899",436,218,910,1.95869555671651
"18902",100,218,910,1.26092012909185
"18904",116,218,910,1.60730107154478
"18906",218,255,910,1.04055414395456
"18911",376,218,911,1.69731040354356
"18916",742,218,911,2.2591522087998
"18920",436,218,911,1.95869555671651
"18923",100,218,911,1.26265006114125
"18925",116,218,911,1.60957480081045
"18927",218,255,911,1.04055414395456
"18932",376,218,912,1.69731040354356
"18937",742,218,912,2.2591522087998
"18941",436,218,912,1.95869555671651
"18944",100,218,912,1.26630156151527
"18946",116,218,912,1.57196308089726
"18948",218,255,912,1.04055414395456
"18953",376,218,913,1.69731040354356
"18958",742,218,913,2.2591522087998
"18962",436,218,913,1.95869555671651
"18965",100,218,913,1.2768941969858
"18967",116,218,913,1.57196308089726
"18969",218,255,913,1.04055414395456
"18974",376,218,914,1.68988830470455
"18979",742,218,914,2.2586489339924
"18983",436,218,914,1.9602305572052
"18986",100,218,914,1.28276373988393
"18988",116,218,914,1.57200485660955
"18990",218,255,914,1.04193216141983
"18995",376,218,915,1.68751362165679
"19000",742,218,915,2.2586489339924
"19004",436,218,915,1.9602305572052
"19007",100,218,915,1.28276373988393
"19009",116,218,915,1.57200485660955
"19011",218,255,915,1.04193216141983
"19016",376,218,916,1.68597585536603
"19021",742,218,916,2.25810569208463
"19025",436,218,916,1.98049173396432
"19028",100,218,916,1.29745324129273
"19030",116,218,916,1.572211623995
"19032",218,255,916,1.0496279571834
"19037",376,218,917,1.68009864066882
"19042",742,218,917,2.25618606150402
"19046",436,218,917,2.01427327262241
"19049",100,218,917,1.30101572812976
"19051",116,218,917,1.6760966151523
"19053",218,255,917,1.05675318688945
"19058",376,218,918,1.68009864066882
"19063",742,218,918,2.0924394875181
"19067",436,218,918,2.05956468570448
"19070",100,218,918,1.30101572812976
"19072",116,218,918,1.91894205825111
"19074",218,255,918,1.06289843966439
"19079",376,218,919,1.65086569011738
"19084",742,218,919,1.85083614685363
"19088",436,218,919,2.11823700118306
"19091",100,218,919,1.30237380931935
"19093",116,218,919,2.42032313364332
"19095",218,255,919,1.15362552431064
"19100",376,218,920,1.64539813352643
"19105",742,218,920,1.67447807988041
"19109",436,218,920,2.15181106465252
"19112",100,218,920,1.29641042885693
"19114",116,218,920,2.66103128810054
"19116",218,255,920,1.35423997850492
"19121",376,218,921,1.55051857701101
"19126",742,218,921,1.49324814195632
"19130",436,218,921,2.36765398595846
"19133",100,218,921,1.23807914151075
"19135",116,218,921,2.76862459711496
"19137",218,255,921,1.98477474087741
"19142",376,218,922,1.55911655088908
"19147",742,218,922,1.39268490821004
"19151",436,218,922,1.80713193309869
"19154",100,218,922,1.23160812381374
"19156",116,218,922,2.77128611520897
"19158",218,255,922,2.26042894573685
"19163",376,218,923,1.52520282885794
"19168",742,218,923,1.33824939587358
"19172",436,218,923,1.53070899302415
"19175",100,218,923,1.19314778022004
"19177",116,218,923,2.73234506429001
"19179",218,255,923,2.37215585171485
"19184",376,218,924,1.53758030966069
"19189",742,218,924,1.35281460977327
"19193",436,218,924,1.28553259741828
"19196",100,218,924,1.1914189882002
"19198",116,218,924,2.73261225784962
"19200",218,255,924,2.58778350346875
"19205",376,218,925,1.59178453985841
"19210",742,218,925,1.21049883004033
"19214",436,218,925,1.01101545003823
"19217",100,218,925,1.18373530091022
"19219",116,218,925,2.72761516404734
"19221",218,255,925,3.09805813217183
"19226",376,218,926,1.59662040079421
"19231",742,218,926,1.31702469260261
"19235",436,218,926,0.946172008366343
"19238",100,218,926,1.18105920606081
"19240",116,218,926,2.72213900740594
"19242",218,255,926,3.36847196153345
"19247",376,218,927,1.56493511271759
"19252",742,218,927,1.31702469260261
"19256",436,218,927,0.904035960067961
"19259",100,218,927,1.09906662485993
"19261",116,218,927,2.80547113011558
"19263",218,255,927,3.41077685029159
"19268",376,218,928,1.57228185546689
"19273",742,218,928,1.29595009908754
"19277",436,218,928,0.87473423811807
"19280",100,218,928,1.06948519592185
"19282",116,218,928,2.83830195842726
"19284",218,255,928,3.53096007818908
"19289",376,218,929,1.59144437372206
"19294",742,218,929,1.09106162679108
"19298",436,218,929,0.798081246976772
"19301",100,218,929,0.852621432698006
"19303",116,218,929,2.83830195842726
"19305",218,255,929,3.53096007818908
"19310",376,218,930,1.5993633451632
"19315",742,218,930,1.06845555068473
"19319",436,218,930,0.796786008283278
"19322",100,218,930,0.82048015423653
"19324",116,218,930,2.84388843640393
"19326",218,255,930,3.49808966091165
"19331",376,218,931,1.63375575890389
"19336",742,218,931,1.24831365597313
"19340",436,218,931,0.73841514324667
"19343",100,218,931,0.840739858634049
"19345",116,218,931,2.85563610892424
"19347",218,255,931,3.4618273731567
"19352",376,218,932,1.72165646507996
"19357",742,218,932,1.51405948387406
"19361",436,218,932,0.715306302290145
"19364",100,218,932,0.834311648459975
"19366",116,218,932,2.77995069140174
"19368",218,255,932,3.44584881621524
"19373",376,218,933,1.75784176610172
"19378",742,218,933,1.76150887867646
"19382",436,218,933,0.703892959728963
"19385",100,218,933,0.87391784357341
"19387",116,218,933,2.67212420583718
"19389",218,255,933,3.45833793410245
"19394",376,218,934,1.77949561089905
"19399",742,218,934,2.00182786577767
"19403",436,218,934,0.698075795242895
"19406",100,218,934,0.86681669376172
"19408",116,218,934,2.67589353473732
"19410",218,255,934,3.48920791056652
"19415",376,218,935,1.92158535239135
"19420",742,218,935,2.09095862482833
"19424",436,218,935,0.700482478470375
"19427",100,218,935,0.850382429289317
"19429",116,218,935,2.67652817774239
"19431",218,255,935,3.49261635334029
"19436",376,218,936,1.93068009411839
"19441",742,218,936,2.18951500745462
"19445",436,218,936,0.700482478470375
"19448",100,218,936,0.85293572242227
"19450",116,218,936,2.67652817774239
"19452",218,255,936,3.50188615893207
"19457",376,218,937,2.17861884314467
"19462",742,218,937,2.20194001957842
"19466",436,218,937,0.970045331673216
"19469",100,218,937,0.786987400852771
"19471",116,218,937,2.3262309187916
"19473",218,255,937,3.48018806628392
"19478",376,218,938,2.30821320953373
"19483",742,218,938,2.24175182806684
"19487",436,218,938,1.00193602324749
"19490",100,218,938,0.774086137765688
"19492",116,218,938,1.8577477666306
"19494",218,255,938,3.42212733477073
"19499",376,218,939,2.31750430636622
"19504",742,218,939,2.25749116750454
"19508",436,218,939,1.01555121716288
"19511",100,218,939,0.816090447634942
"19513",116,218,939,1.51992609736822
"19515",218,255,939,3.43155351277013
"19520",376,218,940,2.32452782363236
"19525",742,218,940,2.25736178429954
"19529",436,218,940,0.985986055548455
"19532",100,218,940,0.811161273506076
"19534",116,218,940,1.38641923113321
"19536",218,255,940,3.39723142946135
"19541",376,218,941,2.32017984309708
"19546",742,218,941,2.29043847861256
"19550",436,218,941,0.959984322335006
"19553",100,218,941,0.793553086333233
"19555",116,218,941,1.30997208112578
"19557",218,255,941,3.40299925050095
"19562",376,218,942,2.30709680759716
"19567",742,218,942,2.27587873003023
"19571",436,218,942,0.953493709155965
"19574",100,218,942,0.79457707958385
"19576",116,218,942,1.29392138300594
"19578",218,255,942,3.40418879064029
"19583",376,218,943,2.30284877776071
"19588",742,218,943,2.26722570550728
"19592",436,218,943,0.93721072901936
"19595",100,218,943,0.777653520270435
"19597",116,218,943,1.25324202895091
"19599",218,255,943,3.387332047094
"19604",376,218,944,2.30044082230646
"19609",742,218,944,2.26207686545197
"19613",436,218,944,0.92960611308715
"19616",100,218,944,0.765232295769722
"19618",116,218,944,1.24765404172351
"19620",218,255,944,3.37618272076172
"19625",376,218,945,2.21205031921383
"19630",742,218,945,2.4582372851639
"19634",436,218,945,0.92960611308715
"19637",100,218,945,0.765232295769722
"19639",116,218,945,1.24765404172351
"19641",218,255,945,3.37618272076172
"19646",376,218,946,2.23028449338509
"19651",742,218,946,2.65938893576889
"19655",436,218,946,0.92960611308715
"19658",100,218,946,0.765232295769722
"19660",116,218,946,1.10858876046485
"19662",218,255,946,3.38754351741347
"19667",376,218,947,2.23559368373012
"19672",742,218,947,2.73150658488919
"19676",436,218,947,0.920674214219666
"19679",100,218,947,0.738900329536399
"19681",116,218,947,0.919297695378923
"19683",218,255,947,3.42222618064689
"19688",376,218,948,2.3758120599334
